id,plug_id,room_id,device_id,start_time,end_time,created_at,updated_at
3729,a7f66adb-11d1-45d7-b7c5-71d2fa4d5a2f,471,3,2025-07-13 00:00:00,2025-07-13 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3730,a7f66adb-11d1-45d7-b7c5-71d2fa4d5a2f,471,3,2025-05-28 00:00:00,2025-05-28 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3731,31a8fdd2-e476-43db-b4c6-f0fa187e726a,471,1,2025-05-13 00:00:00,2025-05-13 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3732,31a8fdd2-e476-43db-b4c6-f0fa187e726a,471,1,2025-07-14 00:00:00,2025-07-14 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3733,a2023e97-1fa5-46d8-8d16-30e7d50d79fa,471,8,2025-06-13 00:00:00,2025-06-13 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3734,a2023e97-1fa5-46d8-8d16-30e7d50d79fa,471,8,2025-04-12 00:00:00,2025-04-12 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3735,e58e4999-2280-47d3-b26e-db4718869821,471,1,2025-08-18 00:00:00,2025-08-18 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3736,e58e4999-2280-47d3-b26e-db4718869821,471,1,2025-06-05 00:00:00,2025-06-05 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3737,45d8d9b4-83cc-43af-bd36-99b6de7c98c6,471,6,2025-08-13 00:00:00,2025-08-13 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3738,45d8d9b4-83cc-43af-bd36-99b6de7c98c6,471,6,2025-05-16 00:00:00,2025-05-16 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3739,d881213c-0e56-48f1-9056-0d1264b849b1,471,6,2025-02-23 00:00:00,2025-02-23 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3740,d881213c-0e56-48f1-9056-0d1264b849b1,471,6,2025-08-27 00:00:00,2025-08-27 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3741,81cf0978-b4f4-4d52-a4f9-e94e5ee74a2c,472,3,2025-03-21 00:00:00,2025-03-21 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3742,81cf0978-b4f4-4d52-a4f9-e94e5ee74a2c,472,3,2025-09-29 00:00:00,2025-09-29 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3743,5491da74-2213-4991-8e0d-f132e36ad941,472,4,2025-08-07 00:00:00,2025-08-07 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3744,5491da74-2213-4991-8e0d-f132e36ad941,472,4,2025-10-26 00:00:00,2025-10-26 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3745,5ecd7f07-3dd4-40f8-ad3d-677b7aafaa13,473,3,2025-10-11 00:00:00,2025-10-11 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3746,5ecd7f07-3dd4-40f8-ad3d-677b7aafaa13,473,3,2025-08-22 00:00:00,2025-08-22 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3747,2e3c7c42-dac6-4044-b88f-845b8fce280c,473,3,2025-04-08 00:00:00,2025-04-08 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3748,2e3c7c42-dac6-4044-b88f-845b8fce280c,473,3,2025-09-12 00:00:00,2025-09-12 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3749,2c39651b-892c-4d15-9327-662bc090c18a,473,2,2025-08-12 00:00:00,2025-08-12 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3750,2c39651b-892c-4d15-9327-662bc090c18a,473,2,2025-03-06 00:00:00,2025-03-06 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3751,d52d0862-5101-4970-8c27-6e3a68e6ed7d,474,1,2025-08-28 00:00:00,2025-08-28 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3752,d52d0862-5101-4970-8c27-6e3a68e6ed7d,474,1,2025-08-08 00:00:00,2025-08-08 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3753,0795915c-97e9-4df9-80ec-e26d6b65ef07,474,5,2025-10-11 00:00:00,2025-10-11 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3754,0795915c-97e9-4df9-80ec-e26d6b65ef07,474,5,2025-05-05 00:00:00,2025-05-05 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3755,e4fae116-4cc3-4606-88ea-b3312f58f78b,474,2,2025-05-27 00:00:00,2025-05-27 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3756,e4fae116-4cc3-4606-88ea-b3312f58f78b,474,2,2025-08-18 00:00:00,2025-08-18 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3757,a25df1d3-997c-4fb2-8a6f-19a1cf8bfdbe,474,4,2025-08-22 00:00:00,2025-08-22 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3758,a25df1d3-997c-4fb2-8a6f-19a1cf8bfdbe,474,4,2025-10-01 00:00:00,2025-10-01 11:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3759,6852afc8-145a-4216-96de-1f921419fb33,475,5,2025-04-25 00:00:00,2025-04-25 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3760,6852afc8-145a-4216-96de-1f921419fb33,475,5,2025-03-21 00:00:00,2025-03-21 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3761,c9047efa-df2a-4963-a9b8-9b7ebb56750a,475,2,2025-08-02 00:00:00,2025-08-02 06:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3762,c9047efa-df2a-4963-a9b8-9b7ebb56750a,475,2,2025-06-04 00:00:00,2025-06-04 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3763,9a1d49a0-f168-4f50-a036-363814262504,475,5,2025-03-27 00:00:00,2025-03-27 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3764,9a1d49a0-f168-4f50-a036-363814262504,475,5,2025-09-27 00:00:00,2025-09-27 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3765,23ceb260-0765-4281-bbf5-65d2c70b87f2,475,8,2025-04-09 00:00:00,2025-04-09 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3766,23ceb260-0765-4281-bbf5-65d2c70b87f2,475,8,2025-01-22 00:00:00,2025-01-22 11:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3767,2863c481-5066-4c61-a474-db87522eb640,475,2,2025-05-26 00:00:00,2025-05-26 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3768,2863c481-5066-4c61-a474-db87522eb640,475,2,2025-03-08 00:00:00,2025-03-08 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3769,88858f67-a34f-40e8-8fa7-70e7ade41da2,475,7,2025-08-08 00:00:00,2025-08-08 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3770,88858f67-a34f-40e8-8fa7-70e7ade41da2,475,7,2025-06-05 00:00:00,2025-06-05 11:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3771,59decb29-98aa-4f23-a34e-335817ce6ed0,476,7,2025-08-12 00:00:00,2025-08-12 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3772,59decb29-98aa-4f23-a34e-335817ce6ed0,476,7,2025-03-13 00:00:00,2025-03-13 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3773,8b357122-1e96-4a26-bddb-be6bc4ea6db5,476,5,2025-01-22 00:00:00,2025-01-22 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3774,8b357122-1e96-4a26-bddb-be6bc4ea6db5,476,5,2025-07-05 00:00:00,2025-07-05 06:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3775,d9b884c9-e211-46c8-9c2a-d8e131b578d9,476,4,2025-05-07 00:00:00,2025-05-07 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3776,d9b884c9-e211-46c8-9c2a-d8e131b578d9,476,4,2025-08-11 00:00:00,2025-08-11 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3777,1881e0e5-7e84-47fc-aac7-a2f3765c2692,477,4,2025-05-15 00:00:00,2025-05-15 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3778,1881e0e5-7e84-47fc-aac7-a2f3765c2692,477,4,2025-01-08 00:00:00,2025-01-08 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3779,d3a7c148-7bb7-4338-b15e-e709fdf4bd23,477,4,2025-10-15 00:00:00,2025-10-15 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3780,d3a7c148-7bb7-4338-b15e-e709fdf4bd23,477,4,2025-06-13 00:00:00,2025-06-13 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3781,1b1e1f5a-aee3-4f24-b5e7-79e83c27d0a4,477,2,2025-08-06 00:00:00,2025-08-06 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3782,1b1e1f5a-aee3-4f24-b5e7-79e83c27d0a4,477,2,2025-05-08 00:00:00,2025-05-08 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3783,2613cca5-9111-4ad5-9b9a-f717f06b7bcf,477,4,2025-02-19 00:00:00,2025-02-19 11:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3784,2613cca5-9111-4ad5-9b9a-f717f06b7bcf,477,4,2025-02-06 00:00:00,2025-02-06 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3785,2168c861-b06c-498c-bffc-8b61de60cff1,478,3,2025-04-06 00:00:00,2025-04-06 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3786,2168c861-b06c-498c-bffc-8b61de60cff1,478,3,2025-09-04 00:00:00,2025-09-04 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3787,f9ac80ec-ad14-4f44-87c1-e5967d7fd962,478,6,2025-03-22 00:00:00,2025-03-22 06:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3788,f9ac80ec-ad14-4f44-87c1-e5967d7fd962,478,6,2025-01-04 00:00:00,2025-01-04 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3789,8eab1f56-f1a5-413c-922a-7df2826c714d,478,2,2025-03-19 00:00:00,2025-03-19 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3790,8eab1f56-f1a5-413c-922a-7df2826c714d,478,2,2025-02-08 00:00:00,2025-02-08 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3791,afcdb2f3-65b2-40e4-9b5a-4d05776dd2fb,478,6,2025-08-14 00:00:00,2025-08-14 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3792,afcdb2f3-65b2-40e4-9b5a-4d05776dd2fb,478,6,2025-09-15 00:00:00,2025-09-15 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3793,1ff1b63c-6a29-4db9-913d-d6e870ee0e01,479,3,2025-07-28 00:00:00,2025-07-28 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3794,1ff1b63c-6a29-4db9-913d-d6e870ee0e01,479,3,2025-05-21 00:00:00,2025-05-21 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3795,a9b21674-f7bc-4afa-805d-f1cb51c8af6a,479,3,2025-05-15 00:00:00,2025-05-15 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3796,a9b21674-f7bc-4afa-805d-f1cb51c8af6a,479,3,2025-06-21 00:00:00,2025-06-21 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3797,d6d8a026-4af6-450b-90d2-e3ccacccec6b,480,2,2025-07-08 00:00:00,2025-07-08 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3798,d6d8a026-4af6-450b-90d2-e3ccacccec6b,480,2,2025-07-11 00:00:00,2025-07-11 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3799,4a0c2178-1f89-47c8-93ff-088021cda956,480,5,2025-06-03 00:00:00,2025-06-03 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3800,4a0c2178-1f89-47c8-93ff-088021cda956,480,5,2025-03-05 00:00:00,2025-03-05 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3801,3183bf9a-7c7c-4031-b77e-b72c25a99ca4,481,5,2025-05-31 00:00:00,2025-05-31 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3802,3183bf9a-7c7c-4031-b77e-b72c25a99ca4,481,5,2025-03-12 00:00:00,2025-03-12 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3803,d5fc920d-14e2-40c1-9b6b-ccee6e8c5752,481,6,2025-02-11 00:00:00,2025-02-11 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3804,d5fc920d-14e2-40c1-9b6b-ccee6e8c5752,481,6,2025-03-13 00:00:00,2025-03-13 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3805,027af449-2890-4b20-b945-451b2f4740bd,481,1,2025-07-01 00:00:00,2025-07-01 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3806,027af449-2890-4b20-b945-451b2f4740bd,481,1,2025-05-18 00:00:00,2025-05-18 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3807,4cccf548-5250-41a0-af0d-9b72a53077fc,482,5,2025-04-29 00:00:00,2025-04-29 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3808,4cccf548-5250-41a0-af0d-9b72a53077fc,482,5,2025-06-09 00:00:00,2025-06-09 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3809,257381aa-a3c7-4a33-9f91-01c331e1025c,482,1,2025-07-27 00:00:00,2025-07-27 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3810,257381aa-a3c7-4a33-9f91-01c331e1025c,482,1,2025-01-06 00:00:00,2025-01-06 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3811,4932dc00-f825-45a9-9f13-b299f36d1c73,482,2,2025-07-03 00:00:00,2025-07-03 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3812,4932dc00-f825-45a9-9f13-b299f36d1c73,482,2,2025-08-03 00:00:00,2025-08-03 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3813,19e39b2a-fb3c-4013-a2a8-2d780a844513,482,1,2025-04-19 00:00:00,2025-04-19 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3814,19e39b2a-fb3c-4013-a2a8-2d780a844513,482,1,2025-07-20 00:00:00,2025-07-20 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3815,f951661a-f2df-4120-a95d-5fde23dfd40c,482,3,2025-03-21 00:00:00,2025-03-21 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3816,f951661a-f2df-4120-a95d-5fde23dfd40c,482,3,2025-03-17 00:00:00,2025-03-17 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3817,79351cb7-c75d-456a-98ec-c65c644410e6,483,2,2025-04-23 00:00:00,2025-04-23 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3818,79351cb7-c75d-456a-98ec-c65c644410e6,483,2,2025-01-27 00:00:00,2025-01-27 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3819,5ec17150-58fd-4a7d-951a-3485d20482a4,483,1,2025-10-05 00:00:00,2025-10-05 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3820,5ec17150-58fd-4a7d-951a-3485d20482a4,483,1,2025-04-04 00:00:00,2025-04-04 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3821,a3117e98-11a4-4ddf-a58e-b48d49d9d520,483,7,2025-01-21 00:00:00,2025-01-21 11:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3822,a3117e98-11a4-4ddf-a58e-b48d49d9d520,483,7,2025-04-19 00:00:00,2025-04-19 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3823,07dbc81c-9da5-49ac-bb78-4ffb256f987f,483,7,2025-09-03 00:00:00,2025-09-03 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3824,07dbc81c-9da5-49ac-bb78-4ffb256f987f,483,7,2025-07-28 00:00:00,2025-07-28 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3825,22e90db1-4cf3-4a7e-83a0-2adbab3979d1,483,6,2025-08-01 00:00:00,2025-08-01 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3826,22e90db1-4cf3-4a7e-83a0-2adbab3979d1,483,6,2025-09-08 00:00:00,2025-09-08 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3827,b2928505-0131-424c-a8c5-362cd5dd9c0b,484,7,2025-02-13 00:00:00,2025-02-13 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3828,b2928505-0131-424c-a8c5-362cd5dd9c0b,484,7,2025-08-18 00:00:00,2025-08-18 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3829,33396002-615d-4163-8c79-71ce2fe32484,484,8,2025-04-06 00:00:00,2025-04-06 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3830,33396002-615d-4163-8c79-71ce2fe32484,484,8,2025-03-31 00:00:00,2025-03-31 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3831,4816a411-fe56-4ee3-97be-d3b8e7e82eff,484,6,2025-08-24 00:00:00,2025-08-24 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3832,4816a411-fe56-4ee3-97be-d3b8e7e82eff,484,6,2025-03-01 00:00:00,2025-03-01 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3833,fe2c911d-cd3f-409c-ae66-d5815e7eb460,484,3,2025-02-27 00:00:00,2025-02-27 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3834,fe2c911d-cd3f-409c-ae66-d5815e7eb460,484,3,2025-03-27 00:00:00,2025-03-27 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3835,c3113c76-7712-44d1-bffe-ba0f4e60cc98,484,1,2025-03-20 00:00:00,2025-03-20 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3836,c3113c76-7712-44d1-bffe-ba0f4e60cc98,484,1,2025-01-20 00:00:00,2025-01-20 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3837,482a909a-f606-4d33-a3cd-66ef22b0cb98,484,2,2025-09-20 00:00:00,2025-09-20 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3838,482a909a-f606-4d33-a3cd-66ef22b0cb98,484,2,2025-10-08 00:00:00,2025-10-08 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3839,200573a7-1b22-4d13-887a-c137ace423ef,485,7,2025-09-20 00:00:00,2025-09-20 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3840,200573a7-1b22-4d13-887a-c137ace423ef,485,7,2025-06-26 00:00:00,2025-06-26 06:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3841,d5cd3210-138f-4db0-9b5a-ed4f075599ae,485,7,2025-07-10 00:00:00,2025-07-10 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3842,d5cd3210-138f-4db0-9b5a-ed4f075599ae,485,7,2025-06-04 00:00:00,2025-06-04 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3843,698d4608-80ce-4e16-9318-b95778ab9cdc,485,3,2025-04-25 00:00:00,2025-04-25 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3844,698d4608-80ce-4e16-9318-b95778ab9cdc,485,3,2025-02-04 00:00:00,2025-02-04 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3845,899aa926-1a44-4ec7-a2ec-8120123199dd,485,6,2025-01-10 00:00:00,2025-01-10 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3846,899aa926-1a44-4ec7-a2ec-8120123199dd,485,6,2025-10-09 00:00:00,2025-10-09 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3847,8927e277-2f52-48da-a692-c6903470b429,486,4,2025-02-03 00:00:00,2025-02-03 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3848,8927e277-2f52-48da-a692-c6903470b429,486,4,2025-08-15 00:00:00,2025-08-15 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3849,b18f91d4-894d-41b6-99e6-ae137eff1174,486,6,2025-09-25 00:00:00,2025-09-25 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3850,b18f91d4-894d-41b6-99e6-ae137eff1174,486,6,2025-05-13 00:00:00,2025-05-13 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3851,3005d088-f982-468b-9857-d505b79e8fb4,487,8,2025-01-11 00:00:00,2025-01-11 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3852,3005d088-f982-468b-9857-d505b79e8fb4,487,8,2025-02-25 00:00:00,2025-02-25 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3853,dd274491-730d-42d2-b42f-7aff0c98a594,487,8,2025-02-25 00:00:00,2025-02-25 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3854,dd274491-730d-42d2-b42f-7aff0c98a594,487,8,2025-04-07 00:00:00,2025-04-07 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3855,03e19aa1-9426-437b-b382-7840e7bed96d,487,7,2025-03-26 00:00:00,2025-03-26 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3856,03e19aa1-9426-437b-b382-7840e7bed96d,487,7,2025-06-09 00:00:00,2025-06-09 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3857,daff0e90-dc6e-4ee0-a411-09c922435d47,488,3,2025-05-11 00:00:00,2025-05-11 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3858,daff0e90-dc6e-4ee0-a411-09c922435d47,488,3,2025-02-23 00:00:00,2025-02-23 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3859,69c927e0-c4a5-4739-bffc-06c9c37b9168,488,7,2025-08-11 00:00:00,2025-08-11 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3860,69c927e0-c4a5-4739-bffc-06c9c37b9168,488,7,2025-06-24 00:00:00,2025-06-24 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3861,5b4d38fa-1781-4b70-a58c-13047a0c2bcc,488,2,2025-10-01 00:00:00,2025-10-01 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3862,5b4d38fa-1781-4b70-a58c-13047a0c2bcc,488,2,2025-01-20 00:00:00,2025-01-20 11:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3863,deca2ab7-2c9e-4dce-b492-412d7f8bf173,488,3,2025-03-22 00:00:00,2025-03-22 06:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3864,deca2ab7-2c9e-4dce-b492-412d7f8bf173,488,3,2025-07-28 00:00:00,2025-07-28 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3865,afcbd3ad-7118-4306-a9b6-e44bcef4bb28,489,2,2025-07-25 00:00:00,2025-07-25 06:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3866,afcbd3ad-7118-4306-a9b6-e44bcef4bb28,489,2,2025-09-21 00:00:00,2025-09-21 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3867,c62a0223-8d51-490f-b13c-c009f792eaf0,489,8,2025-05-22 00:00:00,2025-05-22 08:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3868,c62a0223-8d51-490f-b13c-c009f792eaf0,489,8,2025-02-23 00:00:00,2025-02-23 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3869,c388c744-5edb-4bf8-8ada-9f211b9ef8fe,490,1,2025-10-24 00:00:00,2025-10-24 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3870,c388c744-5edb-4bf8-8ada-9f211b9ef8fe,490,1,2025-05-23 00:00:00,2025-05-23 10:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3871,bb6d6cd9-210c-4a6e-bc1e-fbecb4e67b4c,490,1,2025-07-31 00:00:00,2025-07-31 03:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3872,bb6d6cd9-210c-4a6e-bc1e-fbecb4e67b4c,490,1,2025-07-18 00:00:00,2025-07-18 04:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3873,d35f3af3-6ffd-4349-94c2-cb93077ac934,490,5,2025-07-05 00:00:00,2025-07-05 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3874,d35f3af3-6ffd-4349-94c2-cb93077ac934,490,5,2025-07-27 00:00:00,2025-07-27 07:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3875,9632fbe7-d7cb-4787-a4da-38cd39bba07d,491,4,2025-09-14 00:00:00,2025-09-14 09:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3876,9632fbe7-d7cb-4787-a4da-38cd39bba07d,491,4,2025-02-10 00:00:00,2025-02-10 02:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3877,f9401c71-43a4-4c4c-8281-ff9105640dcf,491,3,2025-09-22 00:00:00,2025-09-22 01:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3878,f9401c71-43a4-4c4c-8281-ff9105640dcf,491,3,2025-02-04 00:00:00,2025-02-04 12:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
3879,5fcd4cf8-44a3-460d-b887-c5062fd88aa0,491,7,2025-07-07 00:00:00,2025-07-07 05:00:00,2025-06-05 22:12:32.42104,2025-06-05 22:12:32.42104
